target_ds,candidate_ds,attr_pairs
film_locations_in_san_francisco_a.csv,film_locations_in_san_francisco_7.csv,1
film_locations_in_san_francisco_a.csv,film_locations_in_san_francisco_8.csv,1
film_locations_in_san_francisco_a.csv,film_locations_in_san_francisco_9.csv,1
film_locations_in_san_francisco_a.csv,film_locations_in_san_francisco_10.csv,1
film_locations_in_san_francisco_a.csv,film_locations_in_san_francisco_11.csv,1
psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a.csv,psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a.csv,1
psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a.csv,psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_0.csv,1
psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a.csv,psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_1.csv,1
psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a.csv,psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_2.csv,1
psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a.csv,psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_3.csv,1
psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a.csv,psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_4.csv,1
psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a.csv,psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_5.csv,1
psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a.csv,psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_6.csv,1
psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a.csv,psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_7.csv,1
psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a.csv,psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_8.csv,1
psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_a.csv,psyckes_antipsychotic_polypharmacy_quality_indicators_beginning_2012_9.csv,1
report_card_discipline_for_2015_16_a.csv,report_card_discipline_for_2015_16_a.csv,1
report_card_discipline_for_2015_16_a.csv,report_card_discipline_for_2015_16_0.csv,1
report_card_discipline_for_2015_16_a.csv,report_card_discipline_for_2015_16_1.csv,1
report_card_discipline_for_2015_16_a.csv,report_card_discipline_for_2015_16_2.csv,1
report_card_discipline_for_2015_16_a.csv,report_card_discipline_for_2015_16_3.csv,1
report_card_discipline_for_2015_16_a.csv,report_card_discipline_for_2015_16_4.csv,1
report_card_discipline_for_2015_16_a.csv,report_card_discipline_for_2015_16_5.csv,1
report_card_discipline_for_2015_16_a.csv,report_card_discipline_for_2015_16_6.csv,1
report_card_discipline_for_2015_16_a.csv,report_card_discipline_for_2015_16_7.csv,1
report_card_discipline_for_2015_16_a.csv,report_card_discipline_for_2015_16_8.csv,1
report_card_discipline_for_2015_16_a.csv,report_card_discipline_for_2015_16_9.csv,1
job_pay_scales_a.csv,job_pay_scales_a.csv,1
job_pay_scales_a.csv,job_pay_scales_0.csv,1
job_pay_scales_a.csv,job_pay_scales_1.csv,1
job_pay_scales_a.csv,job_pay_scales_2.csv,1
job_pay_scales_a.csv,job_pay_scales_3.csv,1
job_pay_scales_a.csv,job_pay_scales_4.csv,1
job_pay_scales_a.csv,job_pay_scales_5.csv,1
job_pay_scales_a.csv,job_pay_scales_6.csv,1
job_pay_scales_a.csv,job_pay_scales_7.csv,1
job_pay_scales_a.csv,job_pay_scales_8.csv,1
job_pay_scales_a.csv,job_pay_scales_9.csv,1
job_pay_scales_a.csv,job_pay_scales_10.csv,1
job_pay_scales_a.csv,job_pay_scales_11.csv,1
job_pay_scales_a.csv,job_pay_scales_12.csv,1
job_pay_scales_a.csv,job_pay_scales_13.csv,1
purchasing_card_a.csv,purchasing_card_a.csv,1
purchasing_card_a.csv,purchasing_card_0.csv,1
purchasing_card_a.csv,purchasing_card_1.csv,1
purchasing_card_a.csv,purchasing_card_2.csv,1
purchasing_card_a.csv,purchasing_card_3.csv,1
purchasing_card_a.csv,purchasing_card_4.csv,1
purchasing_card_a.csv,purchasing_card_5.csv,1
purchasing_card_a.csv,purchasing_card_6.csv,1
purchasing_card_a.csv,purchasing_card_7.csv,1
purchasing_card_a.csv,purchasing_card_8.csv,1
purchasing_card_a.csv,purchasing_card_9.csv,1
purchasing_card_a.csv,purchasing_card_10.csv,1
purchasing_card_a.csv,purchasing_card_11.csv,1
minister_meetings_a.csv,minister_meetings_a.csv,1
minister_meetings_a.csv,minister_meetings_0.csv,1
minister_meetings_a.csv,minister_meetings_1.csv,1
minister_meetings_a.csv,minister_meetings_2.csv,1
minister_meetings_a.csv,minister_meetings_3.csv,1
minister_meetings_a.csv,minister_meetings_4.csv,1
minister_meetings_a.csv,minister_meetings_5.csv,1
minister_meetings_a.csv,minister_meetings_6.csv,1
minister_meetings_a.csv,minister_meetings_7.csv,1
minister_meetings_a.csv,minister_meetings_8.csv,1
minister_meetings_a.csv,minister_meetings_9.csv,1
lane_description_a.csv,lane_description_a.csv,1
lane_description_a.csv,lane_description_b.csv,1
lane_description_a.csv,lane_description_0.csv,1
lane_description_a.csv,lane_description_1.csv,1
lane_description_a.csv,lane_description_2.csv,1
lane_description_a.csv,lane_description_3.csv,1
lane_description_a.csv,lane_description_4.csv,1
lane_description_a.csv,lane_description_5.csv,1
lane_description_a.csv,lane_description_6.csv,1
lane_description_a.csv,lane_description_7.csv,1
lane_description_a.csv,lane_description_8.csv,1
lane_description_a.csv,lane_description_9.csv,1
lane_description_a.csv,lane_description_10.csv,1
lane_description_a.csv,lane_description_11.csv,1
lane_description_a.csv,lane_description_12.csv,1
lane_description_a.csv,lane_description_13.csv,1
lane_description_b.csv,lane_description_a.csv,1
lane_description_b.csv,lane_description_b.csv,1
lane_description_b.csv,lane_description_0.csv,1
lane_description_b.csv,lane_description_1.csv,1
lane_description_b.csv,lane_description_2.csv,1
lane_description_b.csv,lane_description_3.csv,1
lane_description_b.csv,lane_description_4.csv,1
lane_description_b.csv,lane_description_5.csv,1
lane_description_b.csv,lane_description_6.csv,1
lane_description_b.csv,lane_description_7.csv,1
lane_description_b.csv,lane_description_8.csv,1
lane_description_b.csv,lane_description_9.csv,1
lane_description_b.csv,lane_description_10.csv,1
lane_description_b.csv,lane_description_11.csv,1
lane_description_b.csv,lane_description_12.csv,1
lane_description_b.csv,lane_description_13.csv,1
mines_a.csv,mines_a.csv,1
mines_a.csv,mines_b.csv,1
mines_a.csv,mines_0.csv,1
mines_a.csv,mines_1.csv,1
mines_a.csv,mines_2.csv,1
mines_a.csv,mines_3.csv,1
mines_a.csv,mines_4.csv,1
mines_a.csv,mines_5.csv,1
mines_a.csv,mines_6.csv,1
mines_a.csv,mines_7.csv,1
mines_a.csv,mines_8.csv,1
mines_a.csv,mines_9.csv,1
mines_a.csv,mines_10.csv,1
mines_a.csv,mines_11.csv,1
mines_b.csv,mines_a.csv,1
mines_b.csv,mines_b.csv,1
mines_b.csv,mines_0.csv,1
mines_b.csv,mines_1.csv,1
mines_b.csv,mines_2.csv,1
mines_b.csv,mines_3.csv,1
mines_b.csv,mines_4.csv,1
mines_b.csv,mines_5.csv,1
mines_b.csv,mines_6.csv,1
mines_b.csv,mines_7.csv,1
mines_b.csv,mines_8.csv,1
mines_b.csv,mines_9.csv,1
mines_b.csv,mines_10.csv,1
mines_b.csv,mines_11.csv,1
prescribing_a.csv,prescribing_a.csv,1
prescribing_a.csv,prescribing_b.csv,1
prescribing_a.csv,prescribing_0.csv,1
prescribing_a.csv,prescribing_1.csv,1
prescribing_a.csv,prescribing_2.csv,1
prescribing_a.csv,prescribing_3.csv,1
prescribing_a.csv,prescribing_4.csv,1
prescribing_a.csv,prescribing_5.csv,1
prescribing_a.csv,prescribing_6.csv,1
prescribing_a.csv,prescribing_7.csv,1
prescribing_a.csv,prescribing_8.csv,1
prescribing_a.csv,prescribing_9.csv,1
prescribing_a.csv,prescribing_10.csv,1
prescribing_a.csv,prescribing_11.csv,1
prescribing_a.csv,prescribing_12.csv,1
prescribing_b.csv,prescribing_a.csv,1
prescribing_b.csv,prescribing_b.csv,1
prescribing_b.csv,prescribing_0.csv,1
prescribing_b.csv,prescribing_1.csv,1
prescribing_b.csv,prescribing_2.csv,1
prescribing_b.csv,prescribing_3.csv,1
prescribing_b.csv,prescribing_4.csv,1
prescribing_b.csv,prescribing_5.csv,1
prescribing_b.csv,prescribing_6.csv,1
prescribing_b.csv,prescribing_7.csv,1
prescribing_b.csv,prescribing_8.csv,1
prescribing_b.csv,prescribing_9.csv,1
prescribing_b.csv,prescribing_10.csv,1
prescribing_b.csv,prescribing_11.csv,1
prescribing_b.csv,prescribing_12.csv,1
practice_reference_a.csv,practice_reference_a.csv,1
practice_reference_a.csv,practice_reference_b.csv,1
practice_reference_a.csv,practice_reference_0.csv,1
practice_reference_a.csv,practice_reference_1.csv,1
practice_reference_a.csv,practice_reference_2.csv,1
practice_reference_a.csv,practice_reference_3.csv,1
practice_reference_a.csv,practice_reference_4.csv,1
practice_reference_a.csv,practice_reference_5.csv,1
practice_reference_a.csv,practice_reference_6.csv,1
practice_reference_a.csv,practice_reference_7.csv,1
practice_reference_a.csv,practice_reference_8.csv,1
practice_reference_a.csv,practice_reference_9.csv,1
practice_reference_a.csv,practice_reference_10.csv,1
practice_reference_a.csv,practice_reference_11.csv,1
practice_reference_a.csv,practice_reference_12.csv,1
practice_reference_b.csv,practice_reference_a.csv,1
practice_reference_b.csv,practice_reference_b.csv,1
practice_reference_b.csv,practice_reference_0.csv,1
practice_reference_b.csv,practice_reference_1.csv,1
practice_reference_b.csv,practice_reference_2.csv,1
practice_reference_b.csv,practice_reference_3.csv,1
practice_reference_b.csv,practice_reference_4.csv,1
practice_reference_b.csv,practice_reference_5.csv,1
practice_reference_b.csv,practice_reference_6.csv,1
practice_reference_b.csv,practice_reference_7.csv,1
practice_reference_b.csv,practice_reference_8.csv,1
practice_reference_b.csv,practice_reference_9.csv,1
practice_reference_b.csv,practice_reference_10.csv,1
practice_reference_b.csv,practice_reference_11.csv,1
practice_reference_b.csv,practice_reference_12.csv,1
stockport_contracts_a.csv,stockport_contracts_a.csv,1
stockport_contracts_a.csv,stockport_contracts_b.csv,1
stockport_contracts_a.csv,stockport_contracts_0.csv,1
stockport_contracts_a.csv,stockport_contracts_1.csv,1
stockport_contracts_a.csv,stockport_contracts_2.csv,1
stockport_contracts_a.csv,stockport_contracts_3.csv,1
stockport_contracts_a.csv,stockport_contracts_4.csv,1
stockport_contracts_a.csv,stockport_contracts_5.csv,1
stockport_contracts_a.csv,stockport_contracts_6.csv,1
stockport_contracts_a.csv,stockport_contracts_7.csv,1
stockport_contracts_a.csv,stockport_contracts_8.csv,1
stockport_contracts_a.csv,stockport_contracts_9.csv,1
stockport_contracts_a.csv,stockport_contracts_10.csv,1
stockport_contracts_a.csv,stockport_contracts_11.csv,1
stockport_contracts_b.csv,stockport_contracts_a.csv,1
stockport_contracts_b.csv,stockport_contracts_b.csv,1
stockport_contracts_b.csv,stockport_contracts_0.csv,1
stockport_contracts_b.csv,stockport_contracts_1.csv,1
stockport_contracts_b.csv,stockport_contracts_2.csv,1
stockport_contracts_b.csv,stockport_contracts_3.csv,1
stockport_contracts_b.csv,stockport_contracts_4.csv,1
stockport_contracts_b.csv,stockport_contracts_5.csv,1
stockport_contracts_b.csv,stockport_contracts_6.csv,1
stockport_contracts_b.csv,stockport_contracts_7.csv,1
stockport_contracts_b.csv,stockport_contracts_8.csv,1
stockport_contracts_b.csv,stockport_contracts_9.csv,1
stockport_contracts_b.csv,stockport_contracts_10.csv,1
stockport_contracts_b.csv,stockport_contracts_11.csv,1
cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,1
cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,cdc_nutrition_physical_activity_and_obesity_legislation_0.csv,1
cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,cdc_nutrition_physical_activity_and_obesity_legislation_1.csv,1
cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,cdc_nutrition_physical_activity_and_obesity_legislation_2.csv,1
cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,cdc_nutrition_physical_activity_and_obesity_legislation_3.csv,1
cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,cdc_nutrition_physical_activity_and_obesity_legislation_4.csv,1
cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,cdc_nutrition_physical_activity_and_obesity_legislation_5.csv,1
cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,cdc_nutrition_physical_activity_and_obesity_legislation_6.csv,1
cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,cdc_nutrition_physical_activity_and_obesity_legislation_7.csv,1
cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,cdc_nutrition_physical_activity_and_obesity_legislation_8.csv,1
cdc_nutrition_physical_activity_and_obesity_legislation_a.csv,cdc_nutrition_physical_activity_and_obesity_legislation_9.csv,1
